timestamp,simple-path,time
2021-06-08 23:30:23.572,/master/welcome,407
2021-06-08 23:30:23.879,/master/welcome,248
2021-06-08 23:30:24.629,/master/sign-in,592
2021-06-08 23:30:25.891,/master/welcome,594
2021-06-08 23:30:27.52,/master/welcome,236
2021-06-08 23:30:28.213,/master/welcome,589
2021-06-08 23:30:28.637,/master/welcome,268
2021-06-08 23:30:29.437,/anonymous/shout/create,598
2021-06-08 23:30:31.293,/anonymous/shout/create,596
2021-06-08 23:30:32.076,/anonymous/shout/list,599
2021-06-08 23:30:32.674,/master/welcome,377
2021-06-08 23:30:33.516,/anonymous/shout/create,612
2021-06-08 23:30:35.391,/anonymous/shout/create,593
2021-06-08 23:30:36.185,/anonymous/shout/list,596
2021-06-08 23:30:36.611,/master/welcome,239
2021-06-08 23:30:37.387,/anonymous/shout/create,593
2021-06-08 23:30:38.953,/anonymous/shout/create,596
2021-06-08 23:30:39.741,/anonymous/shout/list,585
2021-06-08 23:30:40.147,/master/welcome,221
2021-06-08 23:30:40.912,/anonymous/shout/create,592
2021-06-08 23:30:42.776,/anonymous/shout/create,606
2021-06-08 23:30:43.554,/anonymous/shout/list,608
2021-06-08 23:30:43.991,/master/welcome,236
2021-06-08 23:30:44.761,/anonymous/shout/create,583
2021-06-08 23:30:46.547,/anonymous/shout/create,592
2021-06-08 23:30:47.346,/anonymous/shout/list,599
2021-06-08 23:30:47.833,/master/welcome,255
2021-06-08 23:30:48.615,/anonymous/shout/create,599
2021-06-08 23:30:49.649,/anonymous/shout/create,597
2021-06-08 23:30:50.075,/master/welcome,344
2021-06-08 23:30:50.879,/anonymous/shout/create,593
2021-06-08 23:30:51.919,/anonymous/shout/create,591
2021-06-08 23:30:52.262,/master/welcome,232
2021-06-08 23:30:53.027,/anonymous/shout/create,593
2021-06-08 23:30:54.129,/anonymous/shout/create,592
2021-06-08 23:30:54.451,/master/welcome,246
2021-06-08 23:30:55.216,/anonymous/shout/create,593
2021-06-08 23:30:56.249,/anonymous/shout/create,600
2021-06-08 23:30:56.562,/master/welcome,237
2021-06-08 23:30:57.361,/anonymous/shout/create,596
2021-06-08 23:30:58.701,/anonymous/shout/create,591
2021-06-08 23:30:59.109,/master/welcome,334
2021-06-08 23:30:59.902,/anonymous/shout/create,589
2021-06-08 23:31:01.035,/anonymous/shout/create,589
2021-06-08 23:31:01.329,/master/welcome,218
2021-06-08 23:31:02.095,/anonymous/shout/create,593
2021-06-08 23:31:03.139,/anonymous/shout/create,606
