timestamp,simple-path,time
2021-06-08 14:50:25.272,/master/welcome,338
2021-06-08 14:50:25.539,/master/welcome,214
2021-06-08 14:50:26.274,/master/sign-in,596
2021-06-08 14:50:27.542,/master/welcome,594
2021-06-08 14:50:29.175,/master/welcome,219
2021-06-08 14:50:29.882,/master/welcome,596
2021-06-08 14:50:30.192,/master/welcome,188
2021-06-08 14:50:30.433,/master/welcome,190
2021-06-08 14:50:31.122,/master/sign-in,581
2021-06-08 14:50:32.404,/master/welcome,609
2021-06-08 14:50:33.236,/manager/task/list,594
2021-06-08 14:50:34.064,/manager/task/show,593
2021-06-08 14:50:35.143,/manager/task/list,594
2021-06-08 14:50:35.961,/manager/task/show,583
2021-06-08 14:50:36.249,/master/welcome,196
2021-06-08 14:50:36.974,/master/welcome,609
2021-06-08 14:50:37.242,/master/welcome,190
2021-06-08 14:50:37.45,/master/welcome,179
2021-06-08 14:50:38.155,/master/sign-in,595
2021-06-08 14:50:39.42,/master/welcome,593
2021-06-08 14:50:40.234,/manager/task/list,594
2021-06-08 14:50:41.058,/manager/task/show,593
2021-06-08 14:50:42.16,/manager/task/list,601
2021-06-08 14:50:42.986,/manager/task/show,596
2021-06-08 14:50:43.268,/master/welcome,191
2021-06-08 14:50:43.962,/master/welcome,586
2021-06-08 14:50:44.249,/master/welcome,210
2021-06-08 14:50:44.467,/master/welcome,188
2021-06-08 14:50:45.214,/master/sign-in,630
2021-06-08 14:50:46.507,/master/welcome,595
2021-06-08 14:50:47.351,/manager/task/list,596
2021-06-08 14:50:48.174,/manager/task/show,594
2021-06-08 14:50:49.257,/manager/task/list,599
2021-06-08 14:50:50.145,/manager/task/show,592
2021-06-08 14:50:50.428,/master/welcome,190
2021-06-08 14:50:51.135,/master/welcome,596
