timestamp,simple-path,time
2021-06-08 14:33:50.346,/master/welcome,414
2021-06-08 14:33:50.624,/master/welcome,234
2021-06-08 14:33:51.347,/master/sign-in,585
2021-06-08 14:33:52.607,/master/welcome,584
2021-06-08 14:33:54.227,/master/welcome,227
2021-06-08 14:33:54.932,/master/welcome,597
2021-06-08 14:33:55.344,/master/welcome,287
2021-06-08 14:33:56.176,/anonymous/task/list,586
2021-06-08 14:33:58.015,/anonymous/task/show,586
2021-06-08 14:33:58.732,/master/welcome,236
2021-06-08 14:33:59.527,/anonymous/task/list,610
2021-06-08 14:34:01.29,/anonymous/task/show,583
2021-06-08 14:34:01.969,/master/welcome,207
2021-06-08 14:34:02.735,/anonymous/task/list,594
2021-06-08 14:34:04.501,/anonymous/task/show,590
2021-06-08 14:34:05.159,/master/welcome,193
2021-06-08 14:34:05.931,/anonymous/task/list,598
2021-06-08 14:34:07.698,/anonymous/task/show,596
2021-06-08 14:34:08.354,/master/welcome,189
2021-06-08 14:34:09.138,/anonymous/task/list,597
2021-06-08 14:34:10.959,/anonymous/task/show,598
2021-06-08 14:34:11.616,/master/welcome,190
2021-06-08 14:34:12.407,/anonymous/task/list,590
2021-06-08 14:34:14.199,/anonymous/task/show,599
